pkg_name,inactivity_score,maintainers_score
js-base64,0.6113134472007117,0.14269577377567466
colorspace,0.6111892374682178,0.49246338582234334
readline2,0.6111704772824761,0.04711546385861873
caniuse-api,0.610940641978972,0.08026672259668254
deprecated,0.610919294928291,0.03466152765780235
rc,0.6108803138491847,0.07413803081689008
browser-resolve,0.6108388356652604,0.0813503656093256
stack-trace,0.6105667518632796,0.05210015758389952
gulp-footer,0.6104504326401996,0.32657614499456317
require-uncached,0.6104033925683147,0.1781739540589739
ascli,0.6103862039514313,0.2679067055533357
sort-keys,0.6101289865137134,0.03511746765444987
merge-stream,0.6100024430719526,0.05162832675635905
ajv-keywords,0.6095915730216127,0.04302859195196024
create-hmac,0.6091988178789958,0.08768430849463417
is-array-buffer-x,0.6091397325325979,1.0
popsicle-proxy-agent,0.6091281346006656,0.1701706293545354
pluralize,0.6090905824694882,0.11782595451368558
npm-prefix,0.6090372599979708,0.9721082754705342
promise-finally,0.6086791673122367,0.1701706293545354
google-auto-auth,0.6086605573301012,0.24056363887153406
test-value,0.6081806727827717,0.14529203733947804
static-module,0.6080722201938785,0.36335334652983464
jsonfile,0.6079454717967059,0.09044179838771979
diffie-hellman,0.6075383578197376,0.08585922542955617
synesthesia,0.6073255155777398,0.14947980066464575
stream-array,0.6072506395739549,0.9383051313234327
esutils,0.6072501083371683,0.04639370360459494
event-stream,0.6071778112531898,0.10035255049421332
readable-stream,0.6071026819470198,0.06930867081502658
doctypes,0.6069912516540334,0.2408116459899663
popsicle-retry,0.6067672875478877,0.1701706293545354
os-locale,0.6066715860026318,0.04032795106770701
sha.js,0.6066605970911938,0.05840374398077779
popsicle-status,0.6065585679433149,0.1701706293545354
is-plain-obj,0.6063808595592556,0.030945221486536764
keygrip,0.606180869257058,0.43474264737028706
minijasminenode,0.6059797395382596,0.683854089318235
jsesc,0.6055498362692181,0.08036897172743677
karma-spec-reporter,0.605511469355338,0.24696526667553875
yaml-js,0.6051804194880406,0.2080575418118651
crypto-browserify,0.604523438667198,0.07080728808921344
source-map,0.6043315638859996,0.07437934734548983
jasmine-reporters,0.6043259427597238,0.3772206906614808
extract-text-webpack-plugin,0.6042531939614694,0.1719045854493635
hawk,0.6040777526335892,0.05259772737315776
log4js,0.6039918326775541,0.2395214225188703
style-loader,0.6038729982602538,0.3390127099480155
underscore.string,0.6037677262707967,0.10501341795958866
pipetteur,0.6033624341780629,0.14947980066464575
promise.pipe,0.6030445002621351,0.3541737220158187
events,0.6027349200007764,0.09725407505195298
js-yaml,0.6023176655585528,0.15647654453476142
var,0.6013208554470946,0.4330747000822112
loader-utils,0.6009516792231376,0.046550655710964346
swagger-cli,0.6008325135245586,1.0
hash-for-dep,0.6008176941984971,0.2626811297084689
read-chunk,0.6007034197591476,0.1947246689469426
@gulp-sourcemaps/map-sources,0.6003821356303085,0.27081122084644726
voc,0.5999816988029727,1.0
estraverse,0.5997309181209847,0.04980239600946775
sqlstring,0.5997114211609443,0.32147789503509916
url2,0.5996014770491205,0.2541670881316033
object-values,0.5990362337468994,0.28885264906059616
resolve-pkg,0.5988650508197678,0.4252408683906577
request-progress,0.5986723968216708,0.05234018877583677
debuglog,0.5986062528905612,0.16273744037797833
elliptic,0.5983790235396953,0.11093531378635552
hpkp,0.5982673630285751,0.21047504752956817
eventemitter2,0.5981656363006123,0.12441498339891013
is-date-object,0.5978592057827082,0.03462269650127073
prettysize,0.5977791949139458,0.5498795532139801
token-stream,0.597593241686156,0.21199446811895664
istanbul,0.5973426779354406,0.2614722868421125
useragent,0.5964634872331962,0.0741122306575288
fs-promise,0.5963175825035961,0.29873605541237735
bmp-js,0.5961930042375617,0.5975711595255068
microbuffer,0.5960125700437975,1.0
globby,0.5956211083878244,0.33575343678487507
corser,0.5943044190379789,0.27975768121725153
watchpack,0.5940752935358177,0.043597686871272884
argh,0.5938501109777431,0.4943989072786444
to-space-case,0.5935107205235748,1.0
broccoli-persistent-filter,0.5930359570806224,0.16476850836211965
is-symbol,0.5929468305557674,0.03462269650127073
npm-registry-client,0.5927558138652205,0.28405201666922486
deep-assign,0.5921431740052376,0.6409894539882545
ncp,0.5916978672567574,0.04403348835420664
sync-exec,0.5915546473033194,0.21849471331180087
async-done,0.5915116552487282,0.22416707919849369
style-search,0.5914780236123135,0.12793942174287012
minimist,0.5902007659799289,0.07134290587686941
colormin,0.5900370833259228,0.03665847377888279
mute-stdout,0.5898844555327641,0.16803053357533276
mimelib,0.5897319328612156,0.3819624483919453
karma-sinon,0.588693290174771,0.38851169917526435
codepage,0.5881416995247508,1.0
postcss-value-parser,0.5880738525154673,0.044131172440302666
chai-nightwatch,0.5880156337025021,0.35353430960086724
get-stdin,0.5879100505579427,0.03511746765444987
tweetnacl,0.5873565062623725,0.06961370796578174
has-color,0.5869529089305409,0.0501368908788541
frac,0.5869415039976571,1.0
json3,0.5868800785299312,0.04397370242087793
stream-via,0.5868391466588593,0.14529203733947804
grunt-lib-contrib,0.5866224659079283,0.35301872418399727
read-installed,0.586298416460713,0.3213281619650425
colors,0.5860872766673277,0.066182898390183
ammo,0.5860638545528781,0.1707154836067727
karma-chai,0.5859685303872034,0.25385725948323506
gulp-replace,0.5855278752837483,0.2664841026650031
babel-plugin-filter-imports,0.5852879192140603,1.0
policyfile,0.5850135454401804,0.17227032358868197
kindof,0.584699856020839,0.24739201035945754
directory-encoder,0.5844819337445628,0.14052034687085355
collect-all,0.584270931050323,0.14529203733947804
regenerator-runtime,0.5842531230308562,0.07598383539153852
url-parse,0.5841930655872708,0.09188477941282847
co-parallel,0.583910684726132,0.6488167608945452
time-require,0.5836098753817055,1.0
exit,0.5835968117373048,0.2860011801226879
batch-processor,0.5835894692675094,0.6269001602390355
can-symlink,0.5835369458305391,0.16134142948212038
cli-table2,0.5835321066759351,0.1885762837710255
pm2-multimeter,0.5833107323922612,0.09277229369863808
must,0.5832149981615485,0.6037825561058683
nodemailer-wellknown,0.5831734379028505,0.21562613249224138
dot-prop,0.5830969977625844,0.054747345404767306
karma-requirejs,0.5821319199694641,0.20611131520334786
chmodr,0.5819715968688758,0.12701249222129002
broccoli-filter,0.5819168313837532,0.16476850836211965
clean-css,0.581636068336926,0.09970893173769657
thunky,0.5815929156831954,0.13456265592789618
co,0.58154096595921,0.15612984260347443
gitconfiglocal,0.5814869610245095,0.7030825835721679
scmp,0.5814762148301504,0.23497296079441898
sourcemapped-stacktrace,0.5812907771376973,0.5990120646612406
strict-uri-encode,0.5809826637934371,0.033748849566411644
home-path,0.5808915325515328,0.14529203733947804
esniff,0.5807537706276531,0.390051953180077
broccoli-stew,0.5807211745240853,0.43380503606516435
is-os,0.5806472129162503,1.0
micromatch,0.5806148014681359,0.0566456592197878
tar.gz,0.5800014753433651,0.26582889628085404
xml2js,0.5796840445023167,0.08925421197609477
directory-search,0.5796797126378317,0.22537846426240135
vinyl-buffer,0.5795959827167879,0.16962723355553894
can-use-dom,0.5793548482128598,0.2794563328893536
simple-lru-cache,0.5788926301602144,0.5569313119669527
handlebars,0.5787581354683138,0.18695085636865247
nodemailer-smtp-pool,0.5782117033279011,0.1779381782899656
requizzle,0.5779781007300241,0.12927201411100758
fresh,0.5773132434892139,0.4444317235571967
js-stringify,0.5770589150398389,0.21199446811895664
typings-core,0.5768099243838379,0.1701706293545354
spawn-args,0.5766721889615282,0.3181064450868838
esmangle-evaluator,0.5766026938913368,0.22269208239411242
ret,0.5765843073690797,0.20921117375672194
fs-extra,0.5765422695732956,0.21361319622907876
rimraf,0.5765196699972891,0.057030724659838605
text-hex,0.5761541186498214,0.2180348386694393
ltgt,0.5757461407203871,0.26655418497024375
broccoli-slow-trees,0.575539429411118,0.18060585603789495
heap,0.5753537973216414,0.5117815686219183
fast-levenshtein,0.5752686051019194,0.03646290377389299
ssh2-streams,0.5751984786687299,0.3977396038642859
lasso-package-root,0.5750207184433646,1.0
grunt-concurrent,0.5747616139170203,0.33765318352092794
broccoli-clean-css,0.5747108484643938,0.1707154836067727
obj-extend,0.5742043743688038,0.545540855048795
lasso-caching-fs,0.574154396432176,1.0
dashify,0.5740838459242938,0.17754992776527745
over,0.573742570014194,0.09410719023270797
co-thread,0.5737036625566191,0.38377084747096124
typical,0.5736157128491584,0.13730369133562184
bufferstream,0.5731051371688025,1.0
mimos,0.5725923885038074,0.27858839329364754
sprintf-js,0.5719892397272274,0.038196626718757454
xmlhttprequest-ssl,0.5719827670874269,0.3790883167375821
buffer-peek-stream,0.5719120061730603,0.5680617340597021
cross-spawn,0.5718077193093279,0.035696273741525356
hash-sum,0.571539406158328,0.37062496316908816
popsicle,0.5712672264174,0.1701706293545354
unzip,0.5711596738570942,0.2926898801038062
jsonfilter,0.5708209311206894,0.09944823300218562
read-package-tree,0.5706364097992219,0.22028287740519067
iconv-lite,0.5705831007202278,0.044206991094705744
is-promise,0.5705557747129394,0.04598889170062626
css-value,0.5701855162686943,0.33767245503881255
http-assert,0.569998960138061,0.4948329705401795
react-tap-event-plugin,0.5698957175692634,0.5624075158638686
cookie,0.5698169806086653,0.4100013702205363
toggle-selection,0.5696091553864306,1.0
resolve,0.5689466334398201,0.03367469701145105
waterline-errors,0.5687068410203749,0.4952109520139439
time-grunt,0.5686060903731648,0.19334873061280708
deresolve,0.5685982862929655,1.0
vui-ad-hoc-alexa-recognizer,0.5685392751971089,1.0
waterline-cursor,0.568456750647714,0.42232528467908187
should-util,0.5681832838390126,0.3140835447411307
es6-template-strings,0.5673436119313281,0.390051953180077
leek,0.5667521956519275,0.17664623831176343
cordova-lib,0.5665270618445815,0.23345209564598046
gulp-cli,0.5660729721487673,0.2629978183152266
modelo,0.5660648490170993,0.2736660722507143
net,0.5658686669829632,0.42965064517759816
coffee-script,0.5656992825864336,0.2185085677306309
promise-map-series,0.5656571894658738,0.07499344048913582
stream-exhaust,0.565205160493936,0.13775482630402291
jade,0.5651956892780862,0.2692532612362915
uglify-js,0.565158771707028,0.19259236282756162
setimmediate,0.5649389248989297,0.08002801121577295
unorm,0.5648136640697793,0.1935262083915159
karma-sinon-chai,0.5642325601801537,0.34236872472646684
meteor-promise,0.5642090477169946,0.25864834153764993
gulp-clean,0.5636664682958733,0.5076416989034592
rocambole-token,0.5631723259484003,1.0
es6-error,0.5631026530321986,0.13002420605568663
try-require,0.562565444218846,0.3926739870953313
grunt-exec,0.5622420846313734,0.6508782315418197
caller-id,0.5620820265054869,1.0
difflib,0.5620210292439899,0.94228659993849
terraformer-wkt-parser,0.5619884137925485,0.2135929019087145
uncontrollable,0.5619125677608305,0.2735282948165467
ruhua,0.5612160728973092,1.0
rx-lite,0.5610090309931397,0.2272694279849116
dependency-ls,0.5605990518647407,0.28347594963577305
noder.io,0.5604599788005998,0.2145337736309586
regenerator-transform,0.5604540963430411,0.07598383539153852
feature-detect-es6,0.5604280424750844,0.17304062025882772
gulp-header,0.5603199888938469,0.12284517898657986
optjs,0.5602963906129821,0.1181531164465996
string-convert,0.5598216509129895,0.2794563328893536
elegant-spinner,0.5598174284205688,0.11806649585693359
broccoli-caching-writer,0.5597763176308966,0.07137477808187419
karma-ng-html2js-preprocessor,0.5591276879506466,0.20611131520334786
request-replay,0.5590472946491136,0.12153929468929964
dezalgo,0.5587809711949658,0.13484748552757872
junk,0.557940676337391,0.11957354756810479
util-extend,0.557664404965077,0.0678317300832895
composer-admin,0.5576575319158521,0.259297103279367
multipipe,0.557441372259942,0.040097136179972986
fstream-npm,0.5573697402261557,0.14044821675023986
rsvp,0.5569392904881637,0.09319963864610187
deglob,0.5569365412816443,0.14311216361503232
thunkify-wrap,0.5567067885740145,0.32661674866086193
composer-client,0.5567059172169415,0.259297103279367
fireworm,0.5566663261729197,0.15964710333668233
chartjs-color-string,0.5565304014174067,0.17885212903649866
import-lazy,0.5563451949061561,0.19600617975886941
ucfirst,0.5562050379882084,1.0
cordova-fetch,0.5560350370292378,0.23811258923571613
eslint-config-standard-jsx,0.5557742537449243,0.15622925386101422
tree-kill,0.5555746520206307,0.18141935464384304
update-notifier,0.555308381927118,0.04494193565717184
composer-runtime-embedded,0.5552960371989026,0.259297103279367
composer-connector-embedded,0.5552661081940876,0.259297103279367
composer-runtime-web,0.5550413117956636,0.259297103279367
deeper,0.5549944635285254,0.27241016897976633
composer-common,0.5543029046562032,0.259297103279367
is-ip,0.5542945275041299,0.131567816282072
precond,0.5541219033079711,0.08851043036709144
intersect,0.5539627003562992,0.07491603530199674
zlib-browserify,0.553958551797076,0.1110903512911364
eventemitter3,0.5539457410243279,0.09188477941282847
element-class,0.5538344215642456,0.10304316489312283
delegate,0.5536274000794157,0.15856144291347726
enhanced-resolve,0.5534838846451136,0.18004258717918672
chartjs-color,0.5534039450021325,0.17885212903649866
pez,0.5533044370598793,0.27858839329364754
es6-promise,0.5531490221402511,0.06649571978333685
deref,0.5527529091660698,0.10901746228837156
xhr2,0.5527500938939996,0.22864999802232602
d3-time,0.5525451619761496,0.28785421714464404
browserify,0.5524285279285073,0.2268854711304051
hyphenate-style-name,0.5520761222716836,0.0691040227082782
disposables,0.5519427187945749,0.16475234472108566
spawn-default-shell,0.5518003014259211,1.0
yam,0.5517789020237521,0.17056731143667112
react-pure-render,0.5513255830266579,0.3494285858240537
stubs,0.5512891181473631,0.24056363887153406
sauce-connect-launcher,0.5507041390840914,0.35181657316054643
composer-connector-web,0.5506563393453605,0.259297103279367
readdir-scoped-modules,0.5506172063131363,0.12117544863639097
ember-cli-qunit,0.5505803139904,0.3393434438034792
is-alphanumeric,0.5503949000551861,0.2843813080512065
chain-function,0.5503853913966902,0.1043847476187557
symlink-or-copy,0.5503280975465088,0.07499344048913582
tapable,0.5501091029019564,0.04682461000571376
gulp-rev-replace,0.5499850507412596,0.35157184366567223
web-resource-inliner,0.5499432207172751,0.3761024974217117
unit.js,0.5497993800742718,0.2145337736309586
any-shell-escape,0.5494946590933225,1.0
composer-connector-hlf,0.5493529634568205,0.259297103279367
make-iterator,0.5491247220687332,0.21712455425869182
xpipe,0.5490940072966279,1.0
shot,0.5487052346973361,0.2994079957856778
unreachable-branch-transform,0.5486411818633979,0.2017351580779406
json-edm-parser,0.5483638391463873,0.3744767943340861
dom-urls,0.5481001223504957,0.42643235494742093
strip-ansi,0.5480878154564339,0.038540482498383086
copy-dereference,0.5479638339718691,0.08419182326748056
dont-sniff-mimetype,0.547938776571693,0.08088882910088707
crypto-token,0.5479310196502664,1.0
node-fs,0.5479184294929437,0.25148266757887766
composer-cli,0.5478673131288897,0.259297103279367
moment,0.5477355333801932,0.18288033331139072
mocha-nightwatch,0.547680778841868,0.1678320385272272
